item_id,condition,n_options,gold,order,model_prompt,Subject,Level,Country,Question,Context,Option 1,Option 2,Option 3,Option 4,Option 5,f16_pred,f16_confidence,f16_margin,f16_entropy,f16_token_length,f16_p1,f16_p2,f16_p3,f16_p4,f16_p5,q4km_pred,q4km_confidence,q4km_margin,q4km_entropy,q4km_token_length,q4km_p1,q4km_p2,q4km_p3,q4km_p4,q4km_p5,f16_correct,q4km_correct,q4km_correct_to_wrong,q4km_wrong_to_correct
ammlu_4850,permuted,3,0,"[2, 0, 1]","<|im_start|>user
أجب عن السؤال التالي باختيار رقم واحد فقط من الخيارات، ولا تكتب أي شرح.

السؤال:
حددا لجوا ب أو الأجوية ‎١‏ لصحيحة:

الخيارات:
1) جميع الأجوبة صحيحة
2) يتحمل مصاريف الدعوى. الطرف المدني الذي خسرها
3) يمكن إعفاء الطرف المدني حسن النية الخاسر للدعوى بقرار خاص ومعلل من المصاريف كليا أو جزئيا إذا كانت النيابة العامة هي المثيرة للمتابعة

الإجابة الصحيحة هي الخيار رقم:<|im_end|>
<|im_start|>assistant
<think>

</think>

",Law,Prof,Morocco,حددا لجوا ب أو الأجوية ‎١‏ لصحيحة:,, يتحمل مصاريف الدعوى. الطرف المدني الذي خسرها,يمكن إعفاء الطرف المدني حسن النية الخاسر للدعوى بقرار خاص ومعلل من المصاريف كليا أو جزئيا إذا كانت النيابة العامة هي المثيرة للمتابعة,جميع الأجوبة صحيحة,,,0,0.9359080026473601,0.8857574158651044,0.24726632089187772,149,0.9359080026473601,0.013941410570384153,0.050150586782255716,0.0,0.0,0,0.8300144188687162,0.6797802077749012,0.47053418699437155,149,0.8300144188687162,0.019751370037468942,0.15023421109381493,0.0,0.0,True,True,False,False
ammlu_11246,original,4,3,"[0, 1, 2, 3]","<|im_start|>user
أجب عن السؤال التالي باختيار رقم واحد فقط من الخيارات، ولا تكتب أي شرح.

السؤال:
تسمى الوظائف والأعمال الحرة ………

الخيارات:
1) الوظيفة
2) راتب
3) عقد
4) أعمال مأجورة

الإجابة الصحيحة هي الخيار رقم:<|im_end|>
<|im_start|>assistant
<think>

</think>

",Economics,Middle,Jordan,تسمى الوظائف والأعمال الحرة ……… ,,الوظيفة  ,راتب ,عقد,أعمال مأجورة  ,,0,0.7029342456404217,0.42991957980488776,0.5109252901552696,87,0.7029342456404217,0.010312892777821233,0.013738195746223121,0.27301466583553397,0.0,0,0.6976248754994748,0.4869683458688197,0.610520868412347,87,0.6976248754994748,0.07184130297725466,0.019877291892615615,0.21065652963065512,0.0,False,False,False,False
ammlu_11246,permuted,4,2,"[1, 2, 3, 0]","<|im_start|>user
أجب عن السؤال التالي باختيار رقم واحد فقط من الخيارات، ولا تكتب أي شرح.

السؤال:
تسمى الوظائف والأعمال الحرة ………

الخيارات:
1) راتب
2) عقد
3) أعمال مأجورة
4) الوظيفة

الإجابة الصحيحة هي الخيار رقم:<|im_end|>
<|im_start|>assistant
<think>

</think>

",Economics,Middle,Jordan,تسمى الوظائف والأعمال الحرة ……… ,,الوظيفة  ,راتب ,عقد,أعمال مأجورة  ,,3,0.5655682843341797,0.25565652423380303,0.7393780865127182,87,0.3099117601003767,0.042919099623072096,0.08160085594237143,0.5655682843341797,0.0,3,0.8984011356923371,0.8303855108329431,0.2964794749461683,87,0.06801562485939402,0.025986950593812785,0.007596288854456176,0.8984011356923371,0.0,False,False,False,False
ammlu_5061,original,4,3,"[0, 1, 2, 3]","<|im_start|>user
أجب عن السؤال التالي باختيار رقم واحد فقط من الخيارات، ولا تكتب أي شرح.

السؤال:
إذا كان موضع جسم كتلته 1 كغم في النقطة  (0 ، 0)  وكان موضع جسم أخر كتلته 2 كغم في النقطة ( 0 ، 3)
( فإن موضع مركز الكتلة للجسمين هو :

الخيارات:
1) (0 ، 0)
2) (0 ، 2)
3) (0 ، 3)
4) (0 ، 1.5)

الإجابة الصحيحة هي الخيار رقم:<|im_end|>
<|im_start|>assistant
<think>

</think>

",Physics,High,Palestine," إذا كان موضع جسم كتلته 1 كغم في النقطة  (0 ، 0)  وكان موضع جسم أخر كتلته 2 كغم في النقطة ( 0 ، 3)
( فإن موضع مركز الكتلة للجسمين هو : ",, (0 ، 0) , (0 ، 2) , (0 ، 3) , (0 ، 1.5) ,,3,0.9679518056407301,0.9406369843213969,0.1140700573696687,149,0.027314821319333264,0.0014606375494071093,0.003272735490529573,0.9679518056407301,0.0,3,0.9974059374592998,0.9954018299765724,0.014291931577084116,149,0.002004107482727403,0.00021138412584232948,0.0003785709321304269,0.9974059374592998,0.0,True,True,False,False
ammlu_5061,permuted,4,1,"[0, 3, 1, 2]","<|im_start|>user
أجب عن السؤال التالي باختيار رقم واحد فقط من الخيارات، ولا تكتب أي شرح.

السؤال:
إذا كان موضع جسم كتلته 1 كغم في النقطة  (0 ، 0)  وكان موضع جسم أخر كتلته 2 كغم في النقطة ( 0 ، 3)
( فإن موضع مركز الكتلة للجسمين هو :

الخيارات:
1) (0 ، 0)
2) (0 ، 1.5)
3) (0 ، 2)
4) (0 ، 3)

الإجابة الصحيحة هي الخيار رقم:<|im_end|>
<|im_start|>assistant
<think>

</think>

",Physics,High,Palestine," إذا كان موضع جسم كتلته 1 كغم في النقطة  (0 ، 0)  وكان موضع جسم أخر كتلته 2 كغم في النقطة ( 0 ، 3)
( فإن موضع مركز الكتلة للجسمين هو : ",, (0 ، 0) , (0 ، 2) , (0 ، 3) , (0 ، 1.5) ,,3,0.8365787124752178,0.7476293084276923,0.43944974100628503,149,0.08894940404752548,0.040822615621824106,0.033649267855432645,0.8365787124752178,0.0,3,0.9539381175517567,0.9299290915638699,0.16851900153612973,149,0.009190053588483297,0.024009025987886755,0.012862802871873222,0.9539381175517567,0.0,False,False,False,False
ammlu_5652,original,4,2,"[0, 1, 2, 3]","<|im_start|>user
أجب عن السؤال التالي باختيار رقم واحد فقط من الخيارات، ولا تكتب أي شرح.

السؤال:
……….. هو الطريق الأساس الذي يمكن الفرد من سد حاجاته وحفظ كرامته وتلبية متطلبات حياته.

الخيارات:
1) العلم
2) التعليم
3) العمل
4) الحرية

الإجابة الصحيحة هي الخيار رقم:<|im_end|>
<|im_start|>assistant
<think>

</think>

",Social Science,Middle,Jordan,……….. هو الطريق الأساس الذي يمكن الفرد من سد حاجاته وحفظ كرامته وتلبية متطلبات حياته.,,العلم,التعليم,العمل,الحرية,,3,0.5432879435334004,0.11731889791489858,0.5932397750910443,95,0.4259690456185018,0.011589434201636233,0.019153576646461622,0.5432879435334004,0.0,0,0.6337208834432357,0.35634282087291735,0.6340197374969582,95,0.6337208834432357,0.08398668657963068,0.004914367406815252,0.2773780625703184,0.0,False,False,False,False
ammlu_5652,permuted,4,3,"[0, 1, 3, 2]","<|im_start|>user
أجب عن السؤال التالي باختيار رقم واحد فقط من الخيارات، ولا تكتب أي شرح.

السؤال:
……….. هو الطريق الأساس الذي يمكن الفرد من سد حاجاته وحفظ كرامته وتلبية متطلبات حياته.

الخيارات:
1) العلم
2) التعليم
3) الحرية
4) العمل

الإجابة الصحيحة هي الخيار رقم:<|im_end|>
<|im_start|>assistant
<think>

</think>

",Social Science,Middle,Jordan,……….. هو الطريق الأساس الذي يمكن الفرد من سد حاجاته وحفظ كرامته وتلبية متطلبات حياته.,,العلم,التعليم,العمل,الحرية,,3,0.7249442156749472,0.4702473183605585,0.4864175380250781,95,0.25469689731438866,0.007707627559223257,0.012651259451440876,0.7249442156749472,0.0,3,0.6061921953591675,0.24827571667230613,0.5754112057421183,95,0.35791647868686133,0.034108019200244054,0.001783306753727138,0.6061921953591675,0.0,True,True,False,False
ammlu_3774,original,4,3,"[0, 1, 2, 3]","<|im_start|>user
أجب عن السؤال التالي باختيار رقم واحد فقط من الخيارات، ولا تكتب أي شرح.

السؤال:
قبرص أخذت أسمها من اللاتينية(كيبروس) وهي تعني ؟

الخيارات:
1) الفضة
2) الذهب
3) الحديد
4) النحاس

الإجابة الصحيحة هي الخيار رقم:<|im_end|>
<|im_start|>assistant
<think>

</think>

",General Knowledge,,,قبرص أخذت أسمها من اللاتينية(كيبروس) وهي تعني ؟,,الفضة,الذهب,الحديد,النحاس,,3,0.5097354432126645,0.06136285175666456,0.6161442267609972,95,0.44837259145599995,0.006514139781923794,0.03537782554941172,0.5097354432126645,0.0,3,0.5888761115433494,0.19926207859918416,0.5584108742748511,95,0.38961403294416525,0.005719739269229814,0.015790116243255395,0.5888761115433494,0.0,True,True,False,False
ammlu_3774,permuted,4,2,"[2, 0, 3, 1]","<|im_start|>user
أجب عن السؤال التالي باختيار رقم واحد فقط من الخيارات، ولا تكتب أي شرح.

السؤال:
قبرص أخذت أسمها من اللاتينية(كيبروس) وهي تعني ؟

الخيارات:
1) الحديد
2) الفضة
3) النحاس
4) الذهب

الإجابة الصحيحة هي الخيار رقم:<|im_end|>
<|im_start|>assistant
<think>

</think>

",General Knowledge,,,قبرص أخذت أسمها من اللاتينية(كيبروس) وهي تعني ؟,,الفضة,الذهب,الحديد,النحاس,,3,0.5896014413955397,0.22219378632731968,0.6040333773028802,95,0.36740765506822004,0.009507815058809502,0.033483088477430825,0.5896014413955397,0.0,3,0.7593046945320489,0.5453742587219198,0.47201002869668296,95,0.21393043581012908,0.012267377066871098,0.01449749259095091,0.7593046945320489,0.0,False,False,False,False
ammlu_5925,original,4,0,"[0, 1, 2, 3]","<|im_start|>user
أجب عن السؤال التالي باختيار رقم واحد فقط من الخيارات، ولا تكتب أي شرح.

السؤال:
في أي دولة تقع هضبة الاناضول ؟

الخيارات:
1) تركيا
2) السعودية
3) مصر
4) ماليزيا

الإجابة الصحيحة هي الخيار رقم:<|im_end|>
<|im_start|>assistant
<think>

</think>

",Social Science,Middle,Palestine,في أي دولة تقع هضبة الاناضول ؟,,تركيا,السعودية,مصر,ماليزيا,,2,0.5856681454046265,0.328788168212728,0.6985081139601789,85,0.15446635429677272,0.0029855231067022685,0.5856681454046265,0.25687997719189853,0.0,3,0.7386508393330956,0.5871422084554606,0.5699258001167697,85,0.15150863087763503,0.011959668592660257,0.09788086119660909,0.7386508393330956,0.0,False,False,False,False
ammlu_5925,permuted,4,3,"[3, 2, 1, 0]","<|im_start|>user
أجب عن السؤال التالي باختيار رقم واحد فقط من الخيارات، ولا تكتب أي شرح.

السؤال:
في أي دولة تقع هضبة الاناضول ؟

الخيارات:
1) ماليزيا
2) مصر
3) السعودية
4) تركيا

الإجابة الصحيحة هي الخيار رقم:<|im_end|>
<|im_start|>assistant
<think>

</think>

",Social Science,Middle,Palestine,في أي دولة تقع هضبة الاناضول ؟,,تركيا,السعودية,مصر,ماليزيا,,0,0.5334401820236995,0.14467296716417305,0.6873754506890469,85,0.5334401820236995,0.029705639673063472,0.048086963443710606,0.3887672148595264,0.0,3,0.5013292857349373,0.085854583745405,0.7023599629883426,85,0.4154747019895323,0.05056967872098958,0.03262633355454098,0.5013292857349373,0.0,False,True,False,True
ammlu_14121,original,4,0,"[0, 1, 2, 3]","<|im_start|>user
أجب عن السؤال التالي باختيار رقم واحد فقط من الخيارات، ولا تكتب أي شرح.

السؤال:
من صور(مظاهر) للهدي النبوي في التعامل مع الموهوبين والمبدعين التي يدل عليها قول النبي عن بعض أصحابه: ""أقرؤهم لكتاب الله: أبي بن كعب""، هي:

الخيارات:
1) إبراز النبي مكانة الموهوبين والمبدعين
2) تعزيز الموهوبين والمبدعين
3) الإفادة من قدرات الموهوبين والمبدعين
4) جميع ما ذكر

الإجابة الصحيحة هي الخيار رقم:<|im_end|>
<|im_start|>assistant
<think>

</think>

",Islamic Studies,High,Jordan,"من صور(مظاهر) للهدي النبوي في التعامل مع الموهوبين والمبدعين التي يدل عليها قول النبي عن بعض أصحابه: ""أقرؤهم لكتاب الله: أبي بن كعب""، هي:",,إبراز النبي مكانة الموهوبين والمبدعين,تعزيز الموهوبين والمبدعين,الإفادة من قدرات الموهوبين والمبدعين,جميع ما ذكر,,3,0.9091282936635388,0.8249082361594786,0.23993420809067334,157,0.08422005750406014,0.0022800629768573418,0.004371585855543723,0.9091282936635388,0.0,3,0.9515597925053785,0.9247600374650793,0.17042878997246008,157,0.026799755040299134,0.018440697532423875,0.0031997549218984287,0.9515597925053785,0.0,False,False,False,False
ammlu_14121,permuted,4,3,"[1, 2, 3, 0]","<|im_start|>user
أجب عن السؤال التالي باختيار رقم واحد فقط من الخيارات، ولا تكتب أي شرح.

السؤال:
من صور(مظاهر) للهدي النبوي في التعامل مع الموهوبين والمبدعين التي يدل عليها قول النبي عن بعض أصحابه: ""أقرؤهم لكتاب الله: أبي بن كعب""، هي:

الخيارات:
1) تعزيز الموهوبين والمبدعين
2) الإفادة من قدرات الموهوبين والمبدعين
3) جميع ما ذكر
4) إبراز النبي مكانة الموهوبين والمبدعين

الإجابة الصحيحة هي الخيار رقم:<|im_end|>
<|im_start|>assistant
<think>

</think>

",Islamic Studies,High,Jordan,"من صور(مظاهر) للهدي النبوي في التعامل مع الموهوبين والمبدعين التي يدل عليها قول النبي عن بعض أصحابه: ""أقرؤهم لكتاب الله: أبي بن كعب""، هي:",,إبراز النبي مكانة الموهوبين والمبدعين,تعزيز الموهوبين والمبدعين,الإفادة من قدرات الموهوبين والمبدعين,جميع ما ذكر,,2,0.7121349240266641,0.5215287507051922,0.5771259837430545,157,0.09356119850518373,0.0036977041466801836,0.7121349240266641,0.19060617332147195,0.0,3,0.9265803029434169,0.8674364341896528,0.21891980581471332,157,0.012716056185211119,0.0015597721176079057,0.059143868753764046,0.9265803029434169,0.0,False,True,False,True
ammlu_263,original,4,0,"[0, 1, 2, 3]","<|im_start|>user
أجب عن السؤال التالي باختيار رقم واحد فقط من الخيارات، ولا تكتب أي شرح.

السؤال:
بماذا تسمى سورة الكهف؟

الخيارات:
1) الحائلة
2) المضاجع
3) الكليم
4) التوديع

الإجابة الصحيحة هي الخيار رقم:<|im_end|>
<|im_start|>assistant
<think>

</think>

",Islamic Studies,,,بماذا تسمى سورة الكهف؟,,الحائلة,المضاجع,الكليم,التوديع,,3,0.8816894646035951,0.786600404488069,0.3121480200197577,87,0.09508906011552605,0.0039542943994248505,0.019267180881453985,0.8816894646035951,0.0,3,0.8816705225799021,0.7904485161561947,0.32165018441094734,87,0.09122200642370733,0.012119316768129669,0.014988154228260855,0.8816705225799021,0.0,False,False,False,False
ammlu_263,permuted,4,3,"[3, 2, 1, 0]","<|im_start|>user
أجب عن السؤال التالي باختيار رقم واحد فقط من الخيارات، ولا تكتب أي شرح.

السؤال:
بماذا تسمى سورة الكهف؟

الخيارات:
1) التوديع
2) الكليم
3) المضاجع
4) الحائلة

الإجابة الصحيحة هي الخيار رقم:<|im_end|>
<|im_start|>assistant
<think>

</think>

",Islamic Studies,,,بماذا تسمى سورة الكهف؟,,الحائلة,المضاجع,الكليم,التوديع,,3,0.6585658418364593,0.34328204843099597,0.5415583835629645,87,0.3152837934054633,0.017682874406334967,0.008467490351742497,0.6585658418364593,0.0,3,0.6223996319107208,0.3386375309429469,0.6494713928599598,87,0.2837621009677739,0.08649271538434301,0.007345551737162426,0.6223996319107208,0.0,True,True,False,False
ammlu_10459,original,2,0,"[0, 1]","<|im_start|>user
أجب عن السؤال التالي باختيار رقم واحد فقط من الخيارات، ولا تكتب أي شرح.

السؤال:
العمود الفقري يسمح بحركه الرأس والجزء العلوي من الجسم وليس له دور في حركه الجزء السفلي

الخيارات:
1) العباره صحيحه
2) العباره خاطئه

الإجابة الصحيحة هي الخيار رقم:<|im_end|>
<|im_start|>assistant
<think>

</think>

",Biology,High,Egypt,العمود الفقري يسمح بحركه الرأس والجزء العلوي من الجسم وليس له دور في حركه الجزء السفلي,,العباره صحيحه,العباره خاطئه,,,,1,0.5591269046948559,0.11825380938971192,0.9898890600844518,104,0.440873095305144,0.5591269046948559,0.0,0.0,0.0,1,0.7424519901165654,0.4849039802331308,0.8230236985271664,104,0.25754800988343457,0.7424519901165654,0.0,0.0,0.0,False,False,False,False
ammlu_10459,permuted,2,1,"[1, 0]","<|im_start|>user
أجب عن السؤال التالي باختيار رقم واحد فقط من الخيارات، ولا تكتب أي شرح.

السؤال:
العمود الفقري يسمح بحركه الرأس والجزء العلوي من الجسم وليس له دور في حركه الجزء السفلي

الخيارات:
1) العباره خاطئه
2) العباره صحيحه

الإجابة الصحيحة هي الخيار رقم:<|im_end|>
<|im_start|>assistant
<think>

</think>

",Biology,High,Egypt,العمود الفقري يسمح بحركه الرأس والجزء العلوي من الجسم وليس له دور في حركه الجزء السفلي,,العباره صحيحه,العباره خاطئه,,,,1,0.9980729938949101,0.9961459877898201,0.020157885271333137,104,0.0019270061050900473,0.9980729938949101,0.0,0.0,0.0,1,0.9979275210450516,0.9958550420901031,0.021461816664833683,104,0.0020724789549484584,0.9979275210450516,0.0,0.0,0.0,True,True,False,False
ammlu_11749,original,4,1,"[0, 1, 2, 3]","<|im_start|>user
أجب عن السؤال التالي باختيار رقم واحد فقط من الخيارات، ولا تكتب أي شرح.

السؤال:
صباح الخير يا زوجتي العزيزة. صباح الخير يا زوجي العزيز. غدًا سنحتفل بنجاح ابننا حمزة في امتحان اللغة العربية، يجب أن يكون الحفل جيدًا، حمزة يحب أسرته ولذلك سأدعو الأهل جميعا ًإلى البيت. من ستدعو: سأدعو عمه وعمته وجده خالد وجدته سمية، وأبناء عمه وأبناء عمته. هل هذه هي أسرة حمزة فحسب. لا لا ، سأدعو أيضًا خاله وخالته وأبناء خاله وأبناء خالته وجده علي وجدته سعاد. هل أستطيع أن أدعو صديقتي ليلى للحفل؟ نعم، فأنا أيضًا سأدعو أصدقائي صالح وإبراهيم وسأطلب من حمزة أن يدعو أصدقائه. شكرًا لك يا زوجي العزيز، سيكون حفلًا سعيدًا جدًا. عفوًا يا زوجتي العزيزة، لننادي حمزة ونخبره بالأمر . يا حمزة يا حمزة ! نعم يا أمي. لقد أخبرني أبوك أننا سنحتفل بنجاحك في اللغة العربية. حقًا: شكرًا لك يا أبي. أنت ابن مجتهد وتستحق مكافأة لنجاحك. هل تسمح لي يا أبي أن أدعو أصدقائي عادل وكمال لحضور الحفل. طبعًا يمكنك أن تدعو من تشاء من الأصدقاء، ستكون الحفلة يوم الجمعة بعد صلاة العشاء. شكرا لك يا أبي أنا سعيد جدًا بهذا الخبر.

اقرأ الفقرة التالية ثم اختر البديل المناسب لـ [فراغ] الذي يكمل الجملة بشكل صحيح
 ليلى هي [فراغ] .

الخيارات:
1) الزوجة
2) صديقة الزوجة
3) أخت الزوجة
4) أم الزوجة

الإجابة الصحيحة هي الخيار رقم:<|im_end|>
<|im_start|>assistant
<think>

</think>

",Arabic Language (General),,,"اقرأ الفقرة التالية ثم اختر البديل المناسب لـ [فراغ] الذي يكمل الجملة بشكل صحيح
 ليلى هي [فراغ] .",صباح الخير يا زوجتي العزيزة. صباح الخير يا زوجي العزيز. غدًا سنحتفل بنجاح ابننا حمزة في امتحان اللغة العربية، يجب أن يكون الحفل جيدًا، حمزة يحب أسرته ولذلك سأدعو الأهل جميعا ًإلى البيت. من ستدعو: سأدعو عمه وعمته وجده خالد وجدته سمية، وأبناء عمه وأبناء عمته. هل هذه هي أسرة حمزة فحسب. لا لا ، سأدعو أيضًا خاله وخالته وأبناء خاله وأبناء خالته وجده علي وجدته سعاد. هل أستطيع أن أدعو صديقتي ليلى للحفل؟ نعم، فأنا أيضًا سأدعو أصدقائي صالح وإبراهيم وسأطلب من حمزة أن يدعو أصدقائه. شكرًا لك يا زوجي العزيز، سيكون حفلًا سعيدًا جدًا. عفوًا يا زوجتي العزيزة، لننادي حمزة ونخبره بالأمر . يا حمزة يا حمزة ! نعم يا أمي. لقد أخبرني أبوك أننا سنحتفل بنجاحك في اللغة العربية. حقًا: شكرًا لك يا أبي. أنت ابن مجتهد وتستحق مكافأة لنجاحك. هل تسمح لي يا أبي أن أدعو أصدقائي عادل وكمال لحضور الحفل. طبعًا يمكنك أن تدعو من تشاء من الأصدقاء، ستكون الحفلة يوم الجمعة بعد صلاة العشاء. شكرا لك يا أبي أنا سعيد جدًا بهذا الخبر.,الزوجة,صديقة الزوجة,أخت الزوجة,أم الزوجة,,3,0.7347684400861593,0.6257941535408678,0.6249462264209276,488,0.10897428654529154,0.07703476300507056,0.07922251036347876,0.7347684400861593,0.0,3,0.9713810881940892,0.9545772213645353,0.11293608207157492,488,0.008226278030622316,0.016803866829553933,0.003588766945734629,0.9713810881940892,0.0,False,False,False,False
ammlu_11749,permuted,4,2,"[0, 2, 1, 3]","<|im_start|>user
أجب عن السؤال التالي باختيار رقم واحد فقط من الخيارات، ولا تكتب أي شرح.

السؤال:
صباح الخير يا زوجتي العزيزة. صباح الخير يا زوجي العزيز. غدًا سنحتفل بنجاح ابننا حمزة في امتحان اللغة العربية، يجب أن يكون الحفل جيدًا، حمزة يحب أسرته ولذلك سأدعو الأهل جميعا ًإلى البيت. من ستدعو: سأدعو عمه وعمته وجده خالد وجدته سمية، وأبناء عمه وأبناء عمته. هل هذه هي أسرة حمزة فحسب. لا لا ، سأدعو أيضًا خاله وخالته وأبناء خاله وأبناء خالته وجده علي وجدته سعاد. هل أستطيع أن أدعو صديقتي ليلى للحفل؟ نعم، فأنا أيضًا سأدعو أصدقائي صالح وإبراهيم وسأطلب من حمزة أن يدعو أصدقائه. شكرًا لك يا زوجي العزيز، سيكون حفلًا سعيدًا جدًا. عفوًا يا زوجتي العزيزة، لننادي حمزة ونخبره بالأمر . يا حمزة يا حمزة ! نعم يا أمي. لقد أخبرني أبوك أننا سنحتفل بنجاحك في اللغة العربية. حقًا: شكرًا لك يا أبي. أنت ابن مجتهد وتستحق مكافأة لنجاحك. هل تسمح لي يا أبي أن أدعو أصدقائي عادل وكمال لحضور الحفل. طبعًا يمكنك أن تدعو من تشاء من الأصدقاء، ستكون الحفلة يوم الجمعة بعد صلاة العشاء. شكرا لك يا أبي أنا سعيد جدًا بهذا الخبر.

اقرأ الفقرة التالية ثم اختر البديل المناسب لـ [فراغ] الذي يكمل الجملة بشكل صحيح
 ليلى هي [فراغ] .

الخيارات:
1) الزوجة
2) أخت الزوجة
3) صديقة الزوجة
4) أم الزوجة

الإجابة الصحيحة هي الخيار رقم:<|im_end|>
<|im_start|>assistant
<think>

</think>

",Arabic Language (General),,,"اقرأ الفقرة التالية ثم اختر البديل المناسب لـ [فراغ] الذي يكمل الجملة بشكل صحيح
 ليلى هي [فراغ] .",صباح الخير يا زوجتي العزيزة. صباح الخير يا زوجي العزيز. غدًا سنحتفل بنجاح ابننا حمزة في امتحان اللغة العربية، يجب أن يكون الحفل جيدًا، حمزة يحب أسرته ولذلك سأدعو الأهل جميعا ًإلى البيت. من ستدعو: سأدعو عمه وعمته وجده خالد وجدته سمية، وأبناء عمه وأبناء عمته. هل هذه هي أسرة حمزة فحسب. لا لا ، سأدعو أيضًا خاله وخالته وأبناء خاله وأبناء خالته وجده علي وجدته سعاد. هل أستطيع أن أدعو صديقتي ليلى للحفل؟ نعم، فأنا أيضًا سأدعو أصدقائي صالح وإبراهيم وسأطلب من حمزة أن يدعو أصدقائه. شكرًا لك يا زوجي العزيز، سيكون حفلًا سعيدًا جدًا. عفوًا يا زوجتي العزيزة، لننادي حمزة ونخبره بالأمر . يا حمزة يا حمزة ! نعم يا أمي. لقد أخبرني أبوك أننا سنحتفل بنجاحك في اللغة العربية. حقًا: شكرًا لك يا أبي. أنت ابن مجتهد وتستحق مكافأة لنجاحك. هل تسمح لي يا أبي أن أدعو أصدقائي عادل وكمال لحضور الحفل. طبعًا يمكنك أن تدعو من تشاء من الأصدقاء، ستكون الحفلة يوم الجمعة بعد صلاة العشاء. شكرا لك يا أبي أنا سعيد جدًا بهذا الخبر.,الزوجة,صديقة الزوجة,أخت الزوجة,أم الزوجة,,3,0.6140489908845376,0.43330582523199657,0.7684998533392258,488,0.13517351402914463,0.18074316565254103,0.07003432943377673,0.6140489908845376,0.0,3,0.9905672338001481,0.9863752558554563,0.04545017483197031,488,0.004191977944691838,0.003728479256573704,0.0015123089985864186,0.9905672338001481,0.0,False,False,False,False
ammlu_9404,original,2,1,"[0, 1]","<|im_start|>user
أجب عن السؤال التالي باختيار رقم واحد فقط من الخيارات، ولا تكتب أي شرح.

السؤال:
العدد التالي للعدد ) 79 ( هو 70

الخيارات:
1) صح
2) خطأ

الإجابة الصحيحة هي الخيار رقم:<|im_end|>
<|im_start|>assistant
<think>

</think>

",Math,Primary,Palestine,العدد التالي للعدد ) 79 ( هو 70,,صح,خطأ,,,,1,0.7638242275627725,0.5276484551255449,0.7886226734351403,75,0.23617577243722754,0.7638242275627725,0.0,0.0,0.0,1,0.8171089000324302,0.6342178000648603,0.6863610140593542,75,0.18289109996756991,0.8171089000324302,0.0,0.0,0.0,True,True,False,False
ammlu_9404,permuted,2,0,"[1, 0]","<|im_start|>user
أجب عن السؤال التالي باختيار رقم واحد فقط من الخيارات، ولا تكتب أي شرح.

السؤال:
العدد التالي للعدد ) 79 ( هو 70

الخيارات:
1) خطأ
2) صح

الإجابة الصحيحة هي الخيار رقم:<|im_end|>
<|im_start|>assistant
<think>

</think>

",Math,Primary,Palestine,العدد التالي للعدد ) 79 ( هو 70,,صح,خطأ,,,,1,0.9843638534552064,0.9687277069104129,0.11618169549755113,75,0.015636146544793544,0.9843638534552064,0.0,0.0,0.0,1,0.9892662552104344,0.9785325104208688,0.08561907985675198,75,0.010733744789565632,0.9892662552104344,0.0,0.0,0.0,False,False,False,False
ammlu_11859,original,4,0,"[0, 1, 2, 3]","<|im_start|>user
أجب عن السؤال التالي باختيار رقم واحد فقط من الخيارات، ولا تكتب أي شرح.

السؤال:
تَواضَعْ تَكُن كالنَّجْمِ لاحَ لِناظِرٍ ـــــــــــــــــــــــــــ على صفحات الماء وهو رفيع ولا تَكُ كالدُّخان يَعلو بِنَفْسِهِ ـــــــــــــــــــــــــــــــــ إلى طبقات الجَوِّ وَهُوَ وضِيع

اقرأ النص الشعري التالي ثم اختر البديل المناسب لـ [فراغ] الذي يكمل الجملة بشكل صحيح
 جمع كلمة (الدُّخان) [فراغ].

الخيارات:
1) الأدخنة
2) المدخن
3) المدخنة
4) المداخن

الإجابة الصحيحة هي الخيار رقم:<|im_end|>
<|im_start|>assistant
<think>

</think>

",Arabic Language (General),,,"اقرأ النص الشعري التالي ثم اختر البديل المناسب لـ [فراغ] الذي يكمل الجملة بشكل صحيح
 جمع كلمة (الدُّخان) [فراغ].",تَواضَعْ تَكُن كالنَّجْمِ لاحَ لِناظِرٍ ـــــــــــــــــــــــــــ على صفحات الماء وهو رفيع ولا تَكُ كالدُّخان يَعلو بِنَفْسِهِ ـــــــــــــــــــــــــــــــــ إلى طبقات الجَوِّ وَهُوَ وضِيع,الأدخنة,المدخن,المدخنة,المداخن,,0,0.4393163984931562,0.16031001408558293,0.8243777565767587,225,0.4393163984931562,0.018568708281928623,0.27900638440757325,0.2631085088173419,0.0,3,0.8331596996906994,0.7294537495154362,0.424649334754551,225,0.053373576115957375,0.00976077401808008,0.10370595017526321,0.8331596996906994,0.0,True,False,True,False
