item_id,source_row,Subject,Level,Country,Question,Context,Option 1,Option 2,Option 3,Option 4,Option 5,n_options,gold,prompt,model_prompt,ref_pred,ref_confidence,ref_margin,ref_entropy,ref_top2,ref_token_length,ref_p1,ref_p2,ref_p3,ref_p4,ref_p5,w8_pred,w8_confidence,w8_margin,w8_entropy,w8_top2,w8_token_length,w8_p1,w8_p2,w8_p3,w8_p4,w8_p5,w4_pred,w4_confidence,w4_margin,w4_entropy,w4_top2,w4_token_length,w4_p1,w4_p2,w4_p3,w4_p4,w4_p5,ref_correct,w8_correct,w4_correct,w8_correct_to_wrong,w4_correct_to_wrong,w8_wrong_to_correct,w4_wrong_to_correct
ammlu_9396,9396,Math,Primary,Palestine,الساعة التالية للساعة الخامسة,,الرابعة,الثالثة,السادسة,,,3,2,"أجب عن السؤال التالي باختيار رقم واحد فقط من الخيارات، ولا تكتب أي شرح.

السؤال:
الساعة التالية للساعة الخامسة

الخيارات:
1) الرابعة
2) الثالثة
3) السادسة

الإجابة الصحيحة هي الخيار رقم:","<|im_start|>user
أجب عن السؤال التالي باختيار رقم واحد فقط من الخيارات، ولا تكتب أي شرح.

السؤال:
الساعة التالية للساعة الخامسة

الخيارات:
1) الرابعة
2) الثالثة
3) السادسة

الإجابة الصحيحة هي الخيار رقم:<|im_end|>
<|im_start|>assistant
<think>

</think>

",2,0.5106363296508789,0.1102428138256073,0.841916561126709,0,77,0.4003935158252716,0.08897018432617188,0.5106363296508789,0.0,0.0,2,0.5994726419448853,0.28004100918769836,0.7964729070663452,0,77,0.3194316327571869,0.08109576255083084,0.5994726419448853,0.0,0.0,2,0.5207259654998779,0.11662459373474121,0.819658100605011,0,77,0.4041013717651367,0.07517266273498535,0.5207259654998779,0.0,0.0,True,True,True,False,False,False,False
ammlu_8631,8631,Geography,High,Egypt,"من خلال الخريطة التي أمامك اسنتنتج : بحرية تشاد
تتشابه في تقسيمها الحدودي مع بحيرة",,سوبرييور,متشجن,فيكتوريا, المنزلة,,4,2,"أجب عن السؤال التالي باختيار رقم واحد فقط من الخيارات، ولا تكتب أي شرح.

السؤال:
من خلال الخريطة التي أمامك اسنتنتج : بحرية تشاد
تتشابه في تقسيمها الحدودي مع بحيرة

الخيارات:
1) سوبرييور
2) متشجن
3) فيكتوريا
4) المنزلة

الإجابة الصحيحة هي الخيار رقم:","<|im_start|>user
أجب عن السؤال التالي باختيار رقم واحد فقط من الخيارات، ولا تكتب أي شرح.

السؤال:
من خلال الخريطة التي أمامك اسنتنتج : بحرية تشاد
تتشابه في تقسيمها الحدودي مع بحيرة

الخيارات:
1) سوبرييور
2) متشجن
3) فيكتوريا
4) المنزلة

الإجابة الصحيحة هي الخيار رقم:<|im_end|>
<|im_start|>assistant
<think>

</think>

",3,0.6257814764976501,0.3171195685863495,0.6244277954101562,0,113,0.30866190791130066,0.01175680197775364,0.053799793124198914,0.6257814764976501,0.0,3,0.7204846739768982,0.5002432465553284,0.5514982342720032,0,113,0.22024142742156982,0.010462923906743526,0.04881097748875618,0.7204846739768982,0.0,3,0.7745965719223022,0.6728847026824951,0.5469189882278442,2,113,0.09294293820858002,0.030748605728149414,0.10171189904212952,0.7745965719223022,0.0,False,False,False,False,False,False,False
ammlu_13282,13282,Islamic Studies,Primary,Jordan,حكم صلاة الاستسقاء,,سنة مؤكدة,فرض,واجب,مستحب,,4,0,"أجب عن السؤال التالي باختيار رقم واحد فقط من الخيارات، ولا تكتب أي شرح.

السؤال:
حكم صلاة الاستسقاء

الخيارات:
1) سنة مؤكدة
2) فرض
3) واجب
4) مستحب

الإجابة الصحيحة هي الخيار رقم:","<|im_start|>user
أجب عن السؤال التالي باختيار رقم واحد فقط من الخيارات، ولا تكتب أي شرح.

السؤال:
حكم صلاة الاستسقاء

الخيارات:
1) سنة مؤكدة
2) فرض
3) واجب
4) مستحب

الإجابة الصحيحة هي الخيار رقم:<|im_end|>
<|im_start|>assistant
<think>

</think>

",0,0.5910922884941101,0.2627243101596832,0.6730884313583374,3,82,0.5910922884941101,0.04936216026544571,0.031177543103694916,0.3283679783344269,0.0,0,0.47919416427612305,0.046254366636276245,0.713736355304718,3,82,0.47919416427612305,0.04600678011775017,0.04185929894447327,0.4329397976398468,0.0,3,0.8613694310188293,0.7846308350563049,0.381285697221756,0,82,0.07673861086368561,0.01226247288286686,0.04962954670190811,0.8613694310188293,0.0,True,True,False,False,True,False,False
ammlu_12411,12411,Arabic Language (Grammar),,,"اختر الصنف الغذائي الذي ينتمي إليه الطعام التالي.
بَطَّة",,لحوم,فواكه,خضروات,,,3,0,"أجب عن السؤال التالي باختيار رقم واحد فقط من الخيارات، ولا تكتب أي شرح.

السؤال:
اختر الصنف الغذائي الذي ينتمي إليه الطعام التالي.
بَطَّة

الخيارات:
1) لحوم
2) فواكه
3) خضروات

الإجابة الصحيحة هي الخيار رقم:","<|im_start|>user
أجب عن السؤال التالي باختيار رقم واحد فقط من الخيارات، ولا تكتب أي شرح.

السؤال:
اختر الصنف الغذائي الذي ينتمي إليه الطعام التالي.
بَطَّة

الخيارات:
1) لحوم
2) فواكه
3) خضروات

الإجابة الصحيحة هي الخيار رقم:<|im_end|>
<|im_start|>assistant
<think>

</think>

",0,0.990868091583252,0.9846242666244507,0.05249515920877457,1,92,0.990868091583252,0.006243839859962463,0.002888068091124296,0.0,0.0,0,0.9888091683387756,0.9814900159835815,0.06246235966682434,1,92,0.9888091683387756,0.007319131400436163,0.0038717412389814854,0.0,0.0,2,0.6581718921661377,0.3948633372783661,0.7522748112678528,0,92,0.2633085548877716,0.0785195380449295,0.6581718921661377,0.0,0.0,True,True,False,False,True,False,False
ammlu_2814,2814,History,High,Jordan,المعركة التي شارك فيها الامير طلال بن عبدالله هي:,,حرب 1948,حرب 1967,حرب رمضان,حرب باب الواد,,4,0,"أجب عن السؤال التالي باختيار رقم واحد فقط من الخيارات، ولا تكتب أي شرح.

السؤال:
المعركة التي شارك فيها الامير طلال بن عبدالله هي:

الخيارات:
1) حرب 1948
2) حرب 1967
3) حرب رمضان
4) حرب باب الواد

الإجابة الصحيحة هي الخيار رقم:","<|im_start|>user
أجب عن السؤال التالي باختيار رقم واحد فقط من الخيارات، ولا تكتب أي شرح.

السؤال:
المعركة التي شارك فيها الامير طلال بن عبدالله هي:

الخيارات:
1) حرب 1948
2) حرب 1967
3) حرب رمضان
4) حرب باب الواد

الإجابة الصحيحة هي الخيار رقم:<|im_end|>
<|im_start|>assistant
<think>

</think>

",3,0.5603563189506531,0.1408689022064209,0.5584418773651123,0,103,0.4194874167442322,0.001993377460166812,0.018162939697504044,0.5603563189506531,0.0,3,0.6871781945228577,0.3938303291797638,0.5049636960029602,0,103,0.29334786534309387,0.0016974643804132938,0.017776530236005783,0.6871781945228577,0.0,3,0.8385250568389893,0.7442450523376465,0.42370548844337463,2,103,0.05223417282104492,0.014960775151848793,0.09428001195192337,0.8385250568389893,0.0,False,False,False,False,False,False,False
ammlu_7760,7760,Computer Science,High,Jordan,مفتاح التشفيرفي خوارزمية الخط المتعرج هو :,,عدد الأسطر,عدد الأعمدة,عدد الحروف,أ+ب,,4,0,"أجب عن السؤال التالي باختيار رقم واحد فقط من الخيارات، ولا تكتب أي شرح.

السؤال:
مفتاح التشفيرفي خوارزمية الخط المتعرج هو :

الخيارات:
1) عدد الأسطر
2) عدد الأعمدة
3) عدد الحروف
4) أ+ب

الإجابة الصحيحة هي الخيار رقم:","<|im_start|>user
أجب عن السؤال التالي باختيار رقم واحد فقط من الخيارات، ولا تكتب أي شرح.

السؤال:
مفتاح التشفيرفي خوارزمية الخط المتعرج هو :

الخيارات:
1) عدد الأسطر
2) عدد الأعمدة
3) عدد الحروف
4) أ+ب

الإجابة الصحيحة هي الخيار رقم:<|im_end|>
<|im_start|>assistant
<think>

</think>

",0,0.8036562204360962,0.6153591871261597,0.3848852217197418,3,94,0.8036562204360962,0.0021660849452018738,0.005880632903426886,0.18829703330993652,0.0,0,0.6664056777954102,0.34035247564315796,0.4883112907409668,3,94,0.6664056777954102,0.0018628707621246576,0.005678166635334492,0.3260532021522522,0.0,3,0.6988286375999451,0.543056309223175,0.6504931449890137,0,94,0.1557723432779312,0.0359707809984684,0.10942825675010681,0.6988286375999451,0.0,True,True,False,False,True,False,False
ammlu_12705,12705,Islamic Studies,Middle,,.قال الرسول صلى الله عليه وسلم:(من شهد الجنازة حتى يصلى عليها فله قيراط ومن شهدها حتى تدفن فله:,,قيراطان,3 أقراط,قيراط,4 أقراط,,4,0,"أجب عن السؤال التالي باختيار رقم واحد فقط من الخيارات، ولا تكتب أي شرح.

السؤال:
.قال الرسول صلى الله عليه وسلم:(من شهد الجنازة حتى يصلى عليها فله قيراط ومن شهدها حتى تدفن فله:

الخيارات:
1) قيراطان
2) 3 أقراط
3) قيراط
4) 4 أقراط

الإجابة الصحيحة هي الخيار رقم:","<|im_start|>user
أجب عن السؤال التالي باختيار رقم واحد فقط من الخيارات، ولا تكتب أي شرح.

السؤال:
.قال الرسول صلى الله عليه وسلم:(من شهد الجنازة حتى يصلى عليها فله قيراط ومن شهدها حتى تدفن فله:

الخيارات:
1) قيراطان
2) 3 أقراط
3) قيراط
4) 4 أقراط

الإجابة الصحيحة هي الخيار رقم:<|im_end|>
<|im_start|>assistant
<think>

</think>

",3,0.3982272744178772,0.052585065364837646,0.795779824256897,2,120,0.25216490030288696,0.003965646028518677,0.34564220905303955,0.3982272744178772,0.0,2,0.46525681018829346,0.11779773235321045,0.7605072855949402,3,120,0.18381820619106293,0.003465916495770216,0.46525681018829346,0.347459077835083,0.0,3,0.9686038494110107,0.9539766311645508,0.12334488332271576,0,120,0.014627224765717983,0.0044879731722176075,0.012280949391424656,0.9686038494110107,0.0,False,False,False,False,False,False,False
ammlu_7300,7300,Computer Science,Univ,KSA,ما الذي يؤثر على سرعة وأداء الكمبيوتر,,وحدة المعالجة المركزية,بطاقات الرسوم,القرص المدمج,القرص الصلب,,4,1,"أجب عن السؤال التالي باختيار رقم واحد فقط من الخيارات، ولا تكتب أي شرح.

السؤال:
ما الذي يؤثر على سرعة وأداء الكمبيوتر

الخيارات:
1) وحدة المعالجة المركزية
2) بطاقات الرسوم
3) القرص المدمج
4) القرص الصلب

الإجابة الصحيحة هي الخيار رقم:","<|im_start|>user
أجب عن السؤال التالي باختيار رقم واحد فقط من الخيارات، ولا تكتب أي شرح.

السؤال:
ما الذي يؤثر على سرعة وأداء الكمبيوتر

الخيارات:
1) وحدة المعالجة المركزية
2) بطاقات الرسوم
3) القرص المدمج
4) القرص الصلب

الإجابة الصحيحة هي الخيار رقم:<|im_end|>
<|im_start|>assistant
<think>

</think>

",0,0.6992626786231995,0.4204257130622864,0.5079469084739685,3,99,0.6992626786231995,0.014168734662234783,0.007731684483587742,0.2788369655609131,0.0,0,0.58902508020401,0.20049330592155457,0.5623205900192261,3,99,0.58902508020401,0.0130498968064785,0.00939321517944336,0.38853177428245544,0.0,3,0.7547814846038818,0.6124235987663269,0.5640226602554321,0,99,0.14235787093639374,0.02595369517803192,0.07690698653459549,0.7547814846038818,0.0,False,False,False,False,False,False,False
ammlu_7243,7243,Accounting,Univ,Egypt,"السؤال الأول: اختار رقم (أ) إذا كانت العبارة صحيحة، ورقم (ب) إذا كانت العبارة خاطئ

ال يمكن تعديل البيانات الموجودة في ظل نظام التشغيل اإللكتروني لمبيانات:",,صح,خطأ,,,,2,1,"أجب عن السؤال التالي باختيار رقم واحد فقط من الخيارات، ولا تكتب أي شرح.

السؤال:
السؤال الأول: اختار رقم (أ) إذا كانت العبارة صحيحة، ورقم (ب) إذا كانت العبارة خاطئ

ال يمكن تعديل البيانات الموجودة في ظل نظام التشغيل اإللكتروني لمبيانات:

الخيارات:
1) صح
2) خطأ

الإجابة الصحيحة هي الخيار رقم:","<|im_start|>user
أجب عن السؤال التالي باختيار رقم واحد فقط من الخيارات، ولا تكتب أي شرح.

السؤال:
السؤال الأول: اختار رقم (أ) إذا كانت العبارة صحيحة، ورقم (ب) إذا كانت العبارة خاطئ

ال يمكن تعديل البيانات الموجودة في ظل نظام التشغيل اإللكتروني لمبيانات:

الخيارات:
1) صح
2) خطأ

الإجابة الصحيحة هي الخيار رقم:<|im_end|>
<|im_start|>assistant
<think>

</think>

",0,0.811838686466217,0.6236773133277893,0.6976092457771301,1,115,0.811838686466217,0.18816135823726654,0.0,0.0,0.0,0,0.8090892434120178,0.6181784868240356,0.7033727765083313,1,115,0.8090892434120178,0.19091074168682098,0.0,0.0,0.0,0,0.7497677206993103,0.499535471200943,0.811646044254303,1,115,0.7497677206993103,0.2502322494983673,0.0,0.0,0.0,False,False,False,False,False,False,False
ammlu_8793,8793,Geography,High,,تعتبر منطقة شمال قارة أمريكا الشمالية ووسطها الغربي من المناطق ذات الكثافة سكانية منخفضة وذلك بسبب:-,,ارتفاع الحرارة.,شده البرودة.,عمليات التعدين.,سهولة المواصلات.,,4,1,"أجب عن السؤال التالي باختيار رقم واحد فقط من الخيارات، ولا تكتب أي شرح.

السؤال:
تعتبر منطقة شمال قارة أمريكا الشمالية ووسطها الغربي من المناطق ذات الكثافة سكانية منخفضة وذلك بسبب:-

الخيارات:
1) ارتفاع الحرارة.
2) شده البرودة.
3) عمليات التعدين.
4) سهولة المواصلات.

الإجابة الصحيحة هي الخيار رقم:","<|im_start|>user
أجب عن السؤال التالي باختيار رقم واحد فقط من الخيارات، ولا تكتب أي شرح.

السؤال:
تعتبر منطقة شمال قارة أمريكا الشمالية ووسطها الغربي من المناطق ذات الكثافة سكانية منخفضة وذلك بسبب:-

الخيارات:
1) ارتفاع الحرارة.
2) شده البرودة.
3) عمليات التعدين.
4) سهولة المواصلات.

الإجابة الصحيحة هي الخيار رقم:<|im_end|>
<|im_start|>assistant
<think>

</think>

",0,0.8425599932670593,0.7021545171737671,0.3596399426460266,3,116,0.8425599932670593,0.0039353929460048676,0.01309908740222454,0.14040550589561462,0.0,0,0.7961132526397705,0.6130241751670837,0.42107173800468445,3,116,0.7961132526397705,0.004460950847715139,0.01633669249713421,0.18308909237384796,0.0,3,0.6759610772132874,0.5286792516708374,0.6842567324638367,0,116,0.14728182554244995,0.04075326770544052,0.1360037922859192,0.6759610772132874,0.0,False,False,False,False,False,False,False
ammlu_1419,1419,Driving Test,,Jordan,عند وصول ساعة الحرارة إلى المنطقة (H) فإنه یجب علیك:,,إیقاف سیارتك في مكان آمن لاتخاذ الإجراء الضروري .,إیقاف سیارتك في أي مكان في الطریق فورا لاتخاذ الإجراء الضروري .,متابعة المسیر في السیارة حتى تصل اقرب كراج.,لاشيء مما ذكر.,,4,0,"أجب عن السؤال التالي باختيار رقم واحد فقط من الخيارات، ولا تكتب أي شرح.

السؤال:
عند وصول ساعة الحرارة إلى المنطقة (H) فإنه یجب علیك:

الخيارات:
1) إیقاف سیارتك في مكان آمن لاتخاذ الإجراء الضروري .
2) إیقاف سیارتك في أي مكان في الطریق فورا لاتخاذ الإجراء الضروري .
3) متابعة المسیر في السیارة حتى تصل اقرب كراج.
4) لاشيء مما ذكر.

الإجابة الصحيحة هي الخيار رقم:","<|im_start|>user
أجب عن السؤال التالي باختيار رقم واحد فقط من الخيارات، ولا تكتب أي شرح.

السؤال:
عند وصول ساعة الحرارة إلى المنطقة (H) فإنه یجب علیك:

الخيارات:
1) إیقاف سیارتك في مكان آمن لاتخاذ الإجراء الضروري .
2) إیقاف سیارتك في أي مكان في الطریق فورا لاتخاذ الإجراء الضروري .
3) متابعة المسیر في السیارة حتى تصل اقرب كراج.
4) لاشيء مما ذكر.

الإجابة الصحيحة هي الخيار رقم:<|im_end|>
<|im_start|>assistant
<think>

</think>

",3,0.6604201793670654,0.3269188702106476,0.48718875646591187,0,158,0.33350130915641785,0.002612342359498143,0.0034662082325667143,0.6604201793670654,0.0,3,0.7548314332962036,0.5155361294746399,0.4245792329311371,0,158,0.23929530382156372,0.0022489167749881744,0.003624336328357458,0.7548314332962036,0.0,3,0.8273521661758423,0.7277474999427795,0.44825688004493713,0,158,0.09960465133190155,0.020910469815135002,0.05213271826505661,0.8273521661758423,0.0,False,False,False,False,False,False,False
ammlu_11665,11665,Economics,High,Jordan,يعتبر الاستثمار في القطاع التالي ثالث اكبر مساهم في الناتج المحلي الاجمالي :,,- الطاقة المتجددة,السياحة,التكنولوجيا,الصناعة,,4,2,"أجب عن السؤال التالي باختيار رقم واحد فقط من الخيارات، ولا تكتب أي شرح.

السؤال:
يعتبر الاستثمار في القطاع التالي ثالث اكبر مساهم في الناتج المحلي الاجمالي :

الخيارات:
1) - الطاقة المتجددة
2) السياحة
3) التكنولوجيا
4) الصناعة

الإجابة الصحيحة هي الخيار رقم:","<|im_start|>user
أجب عن السؤال التالي باختيار رقم واحد فقط من الخيارات، ولا تكتب أي شرح.

السؤال:
يعتبر الاستثمار في القطاع التالي ثالث اكبر مساهم في الناتج المحلي الاجمالي :

الخيارات:
1) - الطاقة المتجددة
2) السياحة
3) التكنولوجيا
4) الصناعة

الإجابة الصحيحة هي الخيار رقم:<|im_end|>
<|im_start|>assistant
<think>

</think>

",0,0.5747379064559937,0.19765377044677734,0.6092642545700073,3,104,0.5747379064559937,0.003451811382547021,0.04472621530294418,0.3770841360092163,0.0,0,0.5263940095901489,0.12227684259414673,0.6521980166435242,3,104,0.5263940095901489,0.0038571313489228487,0.0656316950917244,0.4041171669960022,0.0,3,0.9652818441390991,0.9421989321708679,0.12995639443397522,2,104,0.007985176518559456,0.003650097409263253,0.023082902655005455,0.9652818441390991,0.0,False,False,False,False,False,False,False
ammlu_2312,2312,Natural Science,Primary,Jordan,يستخدم....... لتغطية القابس الكهربائي لتجنب الإصابة بصعقة كهربائية: ,,البلاستك ,النحاس ,الفضة ,الحديد ,,4,0,"أجب عن السؤال التالي باختيار رقم واحد فقط من الخيارات، ولا تكتب أي شرح.

السؤال:
يستخدم....... لتغطية القابس الكهربائي لتجنب الإصابة بصعقة كهربائية:

الخيارات:
1) البلاستك
2) النحاس
3) الفضة
4) الحديد

الإجابة الصحيحة هي الخيار رقم:","<|im_start|>user
أجب عن السؤال التالي باختيار رقم واحد فقط من الخيارات، ولا تكتب أي شرح.

السؤال:
يستخدم....... لتغطية القابس الكهربائي لتجنب الإصابة بصعقة كهربائية:

الخيارات:
1) البلاستك
2) النحاس
3) الفضة
4) الحديد

الإجابة الصحيحة هي الخيار رقم:<|im_end|>
<|im_start|>assistant
<think>

</think>

",3,0.6595685482025146,0.3393334150314331,0.5257699489593506,0,100,0.32023513317108154,0.004666486289352179,0.01552974246442318,0.6595685482025146,0.0,3,0.7297426462173462,0.4796350598335266,0.4800940454006195,0,100,0.2501075863838196,0.004223543219268322,0.015926145017147064,0.7297426462173462,0.0,3,0.8945086002349854,0.8412536978721619,0.3150472640991211,0,100,0.053254928439855576,0.010820458643138409,0.041415970772504807,0.8945086002349854,0.0,False,False,False,False,False,False,False
ammlu_13545,13545,Islamic Studies,Primary,Palestine,أقضي حاجتي أمام الناس.,,صح,خطأ,,,,2,1,"أجب عن السؤال التالي باختيار رقم واحد فقط من الخيارات، ولا تكتب أي شرح.

السؤال:
أقضي حاجتي أمام الناس.

الخيارات:
1) صح
2) خطأ

الإجابة الصحيحة هي الخيار رقم:","<|im_start|>user
أجب عن السؤال التالي باختيار رقم واحد فقط من الخيارات، ولا تكتب أي شرح.

السؤال:
أقضي حاجتي أمام الناس.

الخيارات:
1) صح
2) خطأ

الإجابة الصحيحة هي الخيار رقم:<|im_end|>
<|im_start|>assistant
<think>

</think>

",1,0.6271576881408691,0.2543153464794159,0.9528294801712036,0,67,0.37284234166145325,0.6271576881408691,0.0,0.0,0.0,1,0.6095077991485596,0.21901562809944153,0.9651164412498474,0,67,0.39049217104911804,0.6095077991485596,0.0,0.0,0.0,1,0.9109830260276794,0.8219661116600037,0.43317991495132446,0,67,0.08901691436767578,0.9109830260276794,0.0,0.0,0.0,True,True,True,False,False,False,False
ammlu_13077,13077,Islamic Studies,Primary,Jordan, كان يدعوا سيدنا محمد صلى الله عليه وسلم الى,,عبادة ما كان يعبد من قبلهم,قيام الليل,التوحيد وترك عبادة الأصنام,,,3,2,"أجب عن السؤال التالي باختيار رقم واحد فقط من الخيارات، ولا تكتب أي شرح.

السؤال:
كان يدعوا سيدنا محمد صلى الله عليه وسلم الى

الخيارات:
1) عبادة ما كان يعبد من قبلهم
2) قيام الليل
3) التوحيد وترك عبادة الأصنام

الإجابة الصحيحة هي الخيار رقم:","<|im_start|>user
أجب عن السؤال التالي باختيار رقم واحد فقط من الخيارات، ولا تكتب أي شرح.

السؤال:
كان يدعوا سيدنا محمد صلى الله عليه وسلم الى

الخيارات:
1) عبادة ما كان يعبد من قبلهم
2) قيام الليل
3) التوحيد وترك عبادة الأصنام

الإجابة الصحيحة هي الخيار رقم:<|im_end|>
<|im_start|>assistant
<think>

</think>

",2,0.5087786912918091,0.033038198947906494,0.6933737993240356,0,100,0.4757404923439026,0.015480800531804562,0.5087786912918091,0.0,0.0,2,0.6172816157341003,0.24806320667266846,0.6588225364685059,0,100,0.3692184090614319,0.013500001281499863,0.6172816157341003,0.0,0.0,2,0.5403265357017517,0.20236003398895264,0.8698026537895203,0,100,0.3379665017127991,0.12170705199241638,0.5403265357017517,0.0,0.0,True,True,True,False,False,False,False
ammlu_4304,4304,General Knowledge,Primary,Jordan,هي التي تؤخذ من الأشجار وتختلف جودتها وصلابتها باختلاف نوع الأشجار التي أخذت منها:  ,,خشب اللاتيه ,الخشب المضغوط ,الأخشاب المصنعة ,الأخشاب الطبيعية ,,4,3,"أجب عن السؤال التالي باختيار رقم واحد فقط من الخيارات، ولا تكتب أي شرح.

السؤال:
هي التي تؤخذ من الأشجار وتختلف جودتها وصلابتها باختلاف نوع الأشجار التي أخذت منها:

الخيارات:
1) خشب اللاتيه
2) الخشب المضغوط
3) الأخشاب المصنعة
4) الأخشاب الطبيعية

الإجابة الصحيحة هي الخيار رقم:","<|im_start|>user
أجب عن السؤال التالي باختيار رقم واحد فقط من الخيارات، ولا تكتب أي شرح.

السؤال:
هي التي تؤخذ من الأشجار وتختلف جودتها وصلابتها باختلاف نوع الأشجار التي أخذت منها:

الخيارات:
1) خشب اللاتيه
2) الخشب المضغوط
3) الأخشاب المصنعة
4) الأخشاب الطبيعية

الإجابة الصحيحة هي الخيار رقم:<|im_end|>
<|im_start|>assistant
<think>

</think>

",3,0.7716069221496582,0.5550001263618469,0.42579925060272217,0,114,0.21660679578781128,0.0028706605080515146,0.00891555193811655,0.7716069221496582,0.0,3,0.7890394330024719,0.5915629267692566,0.41313767433166504,0,114,0.19747650623321533,0.0031896706204861403,0.010294419713318348,0.7890394330024719,0.0,3,0.9344131350517273,0.8901757597923279,0.21385134756565094,2,114,0.01498493179678917,0.006364594679325819,0.044237393885850906,0.9344131350517273,0.0,True,True,True,False,False,False,False
ammlu_14151,14151,Islamic Studies,High,Jordan,"هي ما يتعرض الإنسان في منامه من أمور مختلطة، ومصدرها الشيطان أو حديث النفس مما يشغل بال
الإنسان ومنها ما هو تحزين الشيطان وتخويف منه ووسوسته",,الحقيقة,الرؤى,الأحلام,الإلهام,,4,2,"أجب عن السؤال التالي باختيار رقم واحد فقط من الخيارات، ولا تكتب أي شرح.

السؤال:
هي ما يتعرض الإنسان في منامه من أمور مختلطة، ومصدرها الشيطان أو حديث النفس مما يشغل بال
الإنسان ومنها ما هو تحزين الشيطان وتخويف منه ووسوسته

الخيارات:
1) الحقيقة
2) الرؤى
3) الأحلام
4) الإلهام

الإجابة الصحيحة هي الخيار رقم:","<|im_start|>user
أجب عن السؤال التالي باختيار رقم واحد فقط من الخيارات، ولا تكتب أي شرح.

السؤال:
هي ما يتعرض الإنسان في منامه من أمور مختلطة، ومصدرها الشيطان أو حديث النفس مما يشغل بال
الإنسان ومنها ما هو تحزين الشيطان وتخويف منه ووسوسته

الخيارات:
1) الحقيقة
2) الرؤى
3) الأحلام
4) الإلهام

الإجابة الصحيحة هي الخيار رقم:<|im_end|>
<|im_start|>assistant
<think>

</think>

",0,0.47979867458343506,0.07585319876670837,0.7406711578369141,2,130,0.47979867458343506,0.02318636141717434,0.4039454758167267,0.09306947141885757,0.0,0,0.4966857433319092,0.12056007981300354,0.7493327856063843,2,130,0.4966857433319092,0.023695889860391617,0.37612566351890564,0.10349267721176147,0.0,3,0.9524257779121399,0.9312659502029419,0.17138291895389557,2,130,0.020855093374848366,0.005559319164603949,0.02115985006093979,0.9524257779121399,0.0,False,False,False,False,False,False,False
